Q3,Q5,hireability_HR_10,years_experience_H,prev_jobs_H,applicant_male,applicant_age,applicant_ethnicity,hireability_Software_10,years_experience_S,prev_jobs_S,Q226,Q227,Q228,male,male_10_TEXT,birth_year,race,educ,educ_8_TEXT,Q43,Q117,PROLIFIC_PID,Job,Cond,Name,Dates1,Dates2
6,ice,91,10,3,0,36,7,,,,,,,0,,73,2,3,,No,43,745,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,61,10,2,1,35,7,0,,46,2,2,,,40,746,Software,Male Treat,James Smith,6 years,4 years
6,ice,100,5,3,0,30,7,,,,,,,0,,54,2,2,,no,40,747,HR,Female Treat,Sarah Brown,6 years,4 years
1,,,,,,,,,,,,,,,,,,,,,,7.48E+02,,,,,
6,ice,,,,,,,82,9,2,0,30,7,0,,39,2,5,,no,38,7.49E+02,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,51,13,2,1,35,7,,,,,,,1,,52,2,5,,No,32,750,HR,Male Normal,Samuel Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
2,,,,,,,,,,,,,,,,,,,,,,751,,,,,
1,,,,,,,,,,,,,,,,,,,,,,752,,,,,
1,,,,,,,,,,,,,,,,,,,,,,753,,,,,
6,ice,87,10,2,0,32,7,,,,,,,1,,48,2,6,,No,38,754,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,91,10,2,0,35,7,,,,,,,1,,51,2,3,,no,30,755,HR,Female Treat,Sarah Brown,6 years,4 years
6,ice,94,10,2,1,34,7,,,,,,,1,,56,2,5,,no,28,7.56E+02,HR,Male Treat,Samuel Brown,6 years,4 years
1,,,,,,,,,,,,,,,,,,,,,,7.57E+02,,,,,
6,ice,,,,,,,61,9,2,0,33,7,0,,69,2,6,,no,38,758,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,77,10,2,0,32,6,,,,,,,1,,48,2,2,,No,31,759,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,100,10,1,1,30,7,0,,71,3,2,,No.,37,760,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,98,10,2,0,34,7,1,,65,5,6,,No,32,761,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,,,,,,,81,6,4,0,30,7,1,,47,2,2,,No,37,762,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,100,9,2,1,33,7,,,,,,,0,,76,2,5,,No,40,763,HR,Male Normal,Samuel Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,100,10,2,1,31,7,,,,,,,1,,72,3,5,,,34,7.64E+02,HR,Male Treat,Samuel Brown,6 years,4 years
6,ice,,,,,,,91,10,2,0,28,7,0,,74,2,7,,no,37,7.65E+02,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,100,12,2,1,38,7,,,,,,,1,,66,2,5,,No,30,766,HR,Male Normal,Samuel Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,100,5,2,0,26,7,1,,77,2,3,,No,30,767,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,100,6,2,0,28,7,0,,77,2,5,,No,33,768,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,,,,,,,90,8,2,0,33,7,0,,73,2,5,,No,39,769,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,81,10,2,1,35,7,,,,,,,1,,72,2,6,,No,33,770,HR,Male Treat,Samuel Brown,6 years,4 years
6,ice,,,,,,,90,9,2,0,32,7,1,,69,2,7,,No,42,771,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,82,10,2,1,31,7,1,,61,2,5,,No,36,7.72E+02,Software,Male Treat,James Smith,6 years,4 years
6,ice,91,8,2,1,38,6,,,,,,,1,,67,2,6,,,31,7.73E+02,HR,Male Treat,Samuel Brown,6 years,4 years
6,ice,83,10,2,0,35,8,,,,,,,1,,52,2,5,,No,26,774,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,100,10,2,0,32,8,1,,52,2,5,,No,33,775,Software,Male Treat,James Smith,6 years,4 years
6,ice,,,,,,,81,7,2,1,28,7,1,,66,2,3,,No,39,776,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,90,10,2,1,35,7,,,,,,,1,,41,2,5,,No,36,777,HR,Male Treat,Samuel Brown,6 years,4 years
6,ice,82,10,2,1,36,7,,,,,,,1,,77,2,5,,No.,42,778,HR,Male Normal,Samuel Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,87,6,4,1,30,7,,,,,,,0,,76,3,5,,,38,779,HR,Male Normal,Samuel Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,100,7,2,0,36,7,,,,,,,0,,74,2,5,,no,33,7.80E+02,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,98,10,2,1,35,7,0,,59,2,5,,No,34,7.81E+02,Software,Male Treat,James Smith,6 years,4 years
6,ice,,,,,,,92,6,2,1,30,7,1,,63,2,5,,No,33,782,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,90,10,2,1,31,5,,,,,,,1,,68,2,6,,no,37,783,HR,Male Treat,Samuel Brown,6 years,4 years
1,,,,,,,,,,,,,,,,,,,,,,784,,,,,
6,ice,,,,,,,100,10,2,0,33,7,1,,67,3,5,,No,37,785,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,100,8,2,0,35,7,1,,81,2,4,,NO,36,786,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,71,5,2,1,25,7,,,,,,,0,,65,1,7,,No,38,787,HR,Male Normal,Samuel Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,77,8,3,0,30,7,0,,71,2,4,,No,37,7.88E+02,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,92,10,3,0,48,7,,,,,,,0,,49,2,6,,No,37,7.89E+02,HR,Female Treat,Sarah Brown,6 years,4 years
6,ice,,,,,,,100,9,2,1,30,7,1,,49,2,7,,no,37,790,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,98,7,2,0,30,7,1,,79,2,3,,,32,791,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
1,,,,,,,,,,,,,,,,,,,,,,792,,,,,
6,ice,98,10,2,0,33,7,,,,,,,0,,75,2,5,,"No,",38,793,HR,Female Treat,Sarah Brown,6 years,4 years
6,ice,,,,,,,100,6,3,0,28,7,0,,57,2,6,,No,40,794,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
1,,,,,,,,,,,,,,,,,,,,,,795,,,,,
6,ice,91,12,1,0,27,7,,,,,,,0,,76,3,5,,no,40,7.96E+02,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,63,6,2,1,28,7,1,,51,3,5,,Never heard of MongoDb or some of the lesser coding languages on the cv,43,7.97E+02,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,82,8,2,0,35,7,,,,,,,1,,68,3,6,,No,33,798,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,79,10,2,1,33,7,0,,84,3,5,,no,41,799,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,100,10,2,0,32,7,,,,,,,1,,67,2,5,,No,34,800,HR,Female Treat,Sarah Brown,6 years,4 years
6,ice,,,,,,,71,8,2,1,28,7,0,,63,3,7,,No,34,801,Software,Male Treat,James Smith,6 years,4 years
6,ice,,,,,,,93,6,2,0,31,7,1,,76,2,5,,,42,802,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,,,,,,,100,10,1,1,33,7,0,,40,2,5,,no,38,803,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,100,8,2,1,30,7,,,,,,,0,,66,2,3,,,38,8.04E+02,HR,Male Treat,Samuel Brown,6 years,4 years
6,ice,,,,,,,80,7,2,0,30,7,1,,75,9,6,,,34,8.05E+02,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,81,10,2,0,30,7,,,,,,,1,,47,2,2,,no,43,806,HR,Female Treat,Sarah Brown,6 years,4 years
1,,,,,,,,,,,,,,,,,,,,,,807,,,,,
6,ice,,,,,,,90,10,2,1,32,7,1,,48,2,5,,No,33,808,Software,Male Treat,James Smith,6 years,4 years
6,ice,,,,,,,70,10,2,0,34,7,1,,67,5,6,,No.,37,809,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,82,9,2,1,29,7,,,,,,,0,,52,2,5,,no,37,810,HR,Male Normal,Samuel Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,75,7,2,0,37,7,,,,,,,1,,71,2,3,,No,30,811,HR,Female Treat,Sarah Brown,6 years,4 years
6,ice,,,,,,,100,10,2,0,30,7,1,,73,2,5,,No,40,8.12E+02,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,81,10,1,1,32,7,,,,,,,1,,46,3,5,,No,28,8.13E+02,HR,Male Normal,Samuel Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,70,13,3,0,35,7,0,,73,2,5,,,36,814,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,82,10,2,1,36,7,1,,59,3,6,,No,32,815,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,69,10,2,1,33,7,0,,41,2,6,,no,38,816,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,93,5,3,0,24,7,0,,77,2,5,,no,43,817,Software,Female Treat,Jessica Smith,6 years,4 years
1,,,,,,,,,,,,,,,,,,,,,,818,,,,,
6,ice,,,,,,,92,10,2,1,32,7,0,,53,1,7,,,34,819,Software,Male Treat,James Smith,6 years,4 years
6,ice,83,10,2,0,35,7,,,,,,,1,,78,1,5,,No,42,8.20E+02,HR,Female Treat,Sarah Brown,6 years,4 years
1,,,,,,,,,,,,,,,,,,,,,,8.21E+02,,,,,
6,ice,99,10,2,1,40,7,,,,,,,0,,69,2,2,,No,43,822,HR,Male Treat,Samuel Brown,6 years,4 years
6,ice,96,8,3,0,36,5,,,,,,,0,,61,2,5,,No,38,823,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,80,5,1,1,30,7,1,,44,2,3,,No,32,824,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,80,10,2,0,28,7,1,,61,2,6,,,38,825,Software,Female Treat,Jessica Smith,6 years,4 years
6,Ice,,,,,,,,,,,,,,,,,,,,,826,,,,,
6,ice,75,10,2,0,34,7,,,,,,,0,,46,2,5,,No,34,827,HR,Female Treat,Sarah Brown,6 years,4 years
6,Ice,,,,,,,,,,,,,,,,,,,,,8.28E+02,,,,,
6,ice,100,10,2,0,38,7,,,,,,,0,,69,2,6,,No.,37,8.29E+02,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,90,10,4,1,40,7,1,,57,2,5,,No,43,830,Software,Male Treat,James Smith,6 years,4 years
6,Ice,,,,,,,,,,,,,,,,,,,,,831,,,,,
6,ice,82,6,1,0,28,7,,,,,,,1,,58,2,3,,No.,42,832,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,Ice,,,,,,,,,,,,,,,,,,,,,833,,,,,
6,ice,88,10,3,1,38,7,,,,,,,0,,67,2,5,,No,33,834,HR,Male Normal,Samuel Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
1,,,,,,,,,,,,,,,,,,,,,,835,,,,,
6,ice,,,,,,,100,10,2,1,30,7,1,,60,2,5,,No,32,8.36E+02,Software,Male Treat,James Smith,6 years,4 years
1,,,,,,,,,,,,,,,,,,,,,,8.37E+02,,,,,
1,,,,,,,,,,,,,,,,,,,,,,838,,,,,
6,ice,75,10,2,1,31,7,,,,,,,1,,53,2,5,,No,39,839,HR,Male Normal,Samuel Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,90,10,1,1,34,7,1,,65,2,5,,,32,840,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,100,10,2,1,37,6,,,,,,,1,,66,2,6,,No,38,841,HR,Male Treat,Samuel Brown,6 years,4 years
6,ice,97,5,2,0,36,7,,,,,,,0,,64,1,7,,No,33,842,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
1,,,,,,,,,,,,,,,,,,,,,,843,,,,,
6,ice,,,,,,,88,5,4,0,29,8,0,,76,2,5,,No,43,8.44E+02,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,80,10,2,1,26,7,0,,47,2,4,,No,37,8.45E+02,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
1,,,,,,,,,,,,,,,,,,,,,,846,,,,,
6,ice,85,10,2,1,34,7,,,,,,,1,,67,2,6,,No.,33,847,HR,Male Treat,Samuel Brown,6 years,4 years
6,Ice,,,,,,,,,,,,,,,,,,,,,848,,,,,
6,ice,,,,,,,100,10,2,0,33,7,0,,76,2,6,,No,37,849,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,70,10,2,1,35,7,,,,,,,1,,78,2,5,,,30,850,HR,Male Normal,Samuel Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
1,,,,,,,,,,,,,,,,,,,,,,851,,,,,
6,ice,71,6,1,1,35,7,,,,,,,0,,49,2,5,,,40,8.52E+02,HR,Male Treat,Samuel Brown,6 years,4 years
6,ice,77,10,3,0,38,6,,,,,,,0,,53,1,4,,no,38,8.53E+02,HR,Female Treat,Sarah Brown,6 years,4 years
6,ice,98,8,2,1,30,7,,,,,,,1,,55,2,6,,No,31,854,HR,Male Normal,Samuel Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,81,10,2,0,35,6,,,,,,,0,,76,2,6,,No,37,855,HR,Female Treat,Sarah Brown,6 years,4 years
1,,,,,,,,,,,,,,,,,,,,,,856,,,,,
6,ice,,,,,,,92,8,2,1,27,8,0,,60,2,7,,No,37,857,Software,Male Treat,James Smith,6 years,4 years
6,ice,,,,,,,100,10,2,0,33,7,0,,61,2,5,,No,33,858,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,100,10,2,1,35,7,,,,,,,1,,68,2,3,,No,43,859,HR,Male Treat,Samuel Brown,6 years,4 years
6,ice,,,,,,,99,10,2,1,40,8,1,,71,9,6,,No,45,8.60E+02,Software,Male Treat,James Smith,6 years,4 years
6,ice,,,,,,,80,7,2,1,27,7,0,,77,2,3,,No,34,8.61E+02,Software,Male Treat,James Smith,6 years,4 years
6,ice,,,,,,,100,10,2,0,30,7,1,,72,2,5,,No,36,862,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,91,10,2,0,35,7,1,,77,2,6,,No,40,863,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,,,,,,,79,12,6,1,28,7,1,,67,2,5,,No,39,864,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,100,4,3,0,31,7,0,,64,3,5,,no,37,865,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,Ice,,,,,,,,,,,,,,,,,,,,,866,,,,,
6,ice,60,5,2,0,28,7,,,,,,,0,,78,2,6,,No,32,867,HR,Female Treat,Sarah Brown,6 years,4 years
6,ice,100,10,2,0,37,7,,,,,,,1,,61,2,2,,"I apologize, but I didn't recall the person's work experience. I was concentrating on reading the resume over and checking out whether she had the correct credentials. If this results in my submission being rejected, I understand.",40,8.68E+02,HR,Female Treat,Sarah Brown,6 years,4 years
1,,,,,,,,,,,,,,,,,,,,,,8.69E+02,,,,,
6,ice,99,7,2,0,30,7,,,,,,,1,,70,2,6,,No,33,870,HR,Female Treat,Sarah Brown,6 years,4 years
6,ice,,,,,,,83,10,2,0,28,8,0,,77,2,4,,"It is amazing how much on a CV you do read knowing you are going to be asked questions about it, a lot of the time i do a quick read",40,871,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,85,4,1,0,32,7,,,,,,,1,,68,2,6,,No,34,872,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,91,6,2,0,32,7,0,,80,2,5,,No,40,873,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,54,8,3,1,39,7,,,,,,,1,,77,2,3,,,32,874,HR,Male Treat,Samuel Brown,6 years,4 years
6,ice,99,6,2,1,27,6,,,,,,,0,,48,2,5,,,37,875,HR,Male Treat,Samuel Brown,6 years,4 years
6,ice,81,10,2,1,38,7,,,,,,,1,,50,2,2,,No,45,8.76E+02,HR,Male Treat,Samuel Brown,6 years,4 years
6,ice,90,10,2,0,35,7,,,,,,,1,,76,3,6,,,42,8.77E+02,HR,Female Treat,Sarah Brown,6 years,4 years
6,Ice,,,,,,,,,,,,,,,,,,,,,878,,,,,
6,ice,84,10,2,0,30,7,,,,,,,1,,76,2,6,,no,33,879,HR,Female Treat,Sarah Brown,6 years,4 years
6,ice,86,10,2,1,35,7,,,,,,,0,,73,2,6,,No,34,880,HR,Male Normal,Samuel Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,100,10,2,1,38,7,0,,41,2,5,,No,37,881,Software,Male Treat,James Smith,6 years,4 years
6,ice,,,,,,,83,10,2,1,35,7,0,,66,2,5,,No,36,882,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
1,,,,,,,,,,,,,,,,,,,,,,883,,,,,
6,ice,,,,,,,100,10,2,0,31,7,0,,33,2,2,,No,32,8.84E+02,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,,,,,,,100,8,2,1,33,7,0,,74,2,5,,No,36,8.85E+02,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
1,,,,,,,,,,,,,,,,,,,,,,886,,,,,
6,ice,100,10,2,1,28,7,,,,,,,0,,75,3,7,,No,33,887,HR,Male Normal,Samuel Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,86,10,2,1,36,7,,,,,,,1,,54,2,5,,No.,42,888,HR,Male Treat,Samuel Brown,6 years,4 years
6,ice,,,,,,,100,10,1,1,30,7,0,,71,2,3,,No.,34,889,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,92,7,1,0,30,7,,,,,,,1,,66,3,6,,No,34,890,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,100,5,2,1,31,7,0,,61,2,5,,,33,891,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,82,10,3,0,37,7,,,,,,,1,,71,3,5,,no,40,8.92E+02,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,91,10,2,1,33,7,,,,,,,1,,78,2,6,,no,37,8.93E+02,HR,Male Treat,Samuel Brown,6 years,4 years
6,ice,,,,,,,70,9,2,0,28,7,1,,78,2,2,,No,33,894,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,100,6,2,0,35,8,0,,55,2,6,,,37,895,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,85,10,2,1,35,7,,,,,,,0,,54,2,5,,I hope Samuel gets the job :) ,31,896,HR,Male Normal,Samuel Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
1,,,,,,,,,,,,,,,,,,,,,,897,,,,,
6,ice,,,,,,,100,3,2,0,25,5,0,,80,2,5,,n/a,40,898,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,60,10,2,1,32,7,1,,55,2,6,,No,32,899,Software,Male Treat,James Smith,6 years,4 years
6,ice,,,,,,,100,10,2,0,32,7,0,,56,2,5,,No,40,9.00E+02,Software,Female Treat,Jessica Smith,6 years,4 years
1,,,,,,,,,,,,,,,,,,,,,,9.01E+02,,,,,
6,ice,,,,,,,77,8,2,1,32,8,1,,78,2,5,,No,43,902,Software,Male Treat,James Smith,6 years,4 years
6,ice,74,10,2,0,32,7,,,,,,,0,,47,2,3,,No,38,903,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,100,10,2,1,32,7,0,,77,2,5,,No,38,904,Software,Male Treat,James Smith,6 years,4 years
6,ice,100,12,2,0,36,7,,,,,,,0,,60,2,3,,No,37,905,HR,Female Treat,Sarah Brown,6 years,4 years
6,ice,,,,,,,91,110,2,0,38,8,1,,43,2,2,,No,40,906,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,,,,,,,80,9,2,1,29,7,1,,74,2,3,,No,32,907,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,70,10,2,0,35,7,0,,73,2,4,,,33,9.08E+02,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,91,8,3,1,30,7,,,,,,,1,,53,2,2,,No,36,9.09E+02,HR,Male Normal,Samuel Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,97,10,2,0,35,7,0,,74,2,5,,No,40,910,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,,,,,,,80,10,2,0,34,7,1,,65,2,5,,No.,31,911,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,,,,,,,100,10,2,1,38,7,0,,72,2,6,,No,34,912,Software,Male Treat,James Smith,6 years,4 years
6,ice,,,,,,,80,10,2,0,31,7,0,,76,5,6,,For how many years of experience - assumed the scenario was set in 2021.,40,913,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,90,5,2,1,30,7,0,,35,2,5,,No,43,914,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,72,6,2,1,40,7,,,,,,,0,,77,2,5,,no,38,915,HR,Male Normal,Samuel Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,85,8,2,1,35,5,1,,78,2,6,,No,34,9.16E+02,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,81,9,2,1,30,7,0,,72,8,6,,No,41,9.17E+02,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,30,0,0,1,25,7,1,,76,2,5,,No,43,918,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,86,10,2,1,37,7,,,,,,,0,,74,2,6,,No,38,919,HR,Male Treat,Samuel Brown,6 years,4 years
6,ice,90,10,2,0,30,7,,,,,,,1,,66,2,7,,No,34,920,HR,Female Treat,Sarah Brown,6 years,4 years
6,ice,90,6,2,0,30,7,,,,,,,1,,78,2,3,,No,33,921,HR,Female Treat,Sarah Brown,6 years,4 years
6,ice,,,,,,,100,6,2,0,30,7,0,,69,2,3,,No,43,922,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,100,10,2,0,35,7,1,,66,2,3,,No,38,923,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,66,10,3,0,35,8,,,,,,,0,,69,2,5,,No,43,9.24E+02,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,88,12,3,0,34,7,0,,62,1,6,,No,33,9.25E+02,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,76,10,2,0,29,7,0,,74,2,5,,No,40,926,Software,Female Treat,Jessica Smith,6 years,4 years
6,ice,,,,,,,80,10,2,1,36,6,0,,56,2,5,,No,37,927,Software,Male Treat,James Smith,6 years,4 years
6,ice,,,,,,,81,10,2,0,34,7,0,,63,1,6,,No,37,928,Software,Female Normal,Jessica Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,21,3,3,1,23,7,0,,71,1,5,,,38,929,Software,Male Normal,James Smith,Jan 2015 - Present.,Jan 2011 - Jan 2015.
1,,,,,,,,,,,,,,,,,,,,,,930,,,,,
6,ice,83,10,2,0,32,7,,,,,,,0,,74,2,3,,no,39,931,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,82,8,2,1,30,7,,,,,,,0,,69,2,5,,No,43,9.32E+02,HR,Male Treat,Samuel Brown,6 years,4 years
6,ice,100,10,2,1,32,7,,,,,,,0,,70,2,5,,No,37,9.33E+02,HR,Male Treat,Samuel Brown,6 years,4 years
6,ice,100,15,3,0,45,7,,,,,,,1,,70,1,6,,n/a,38,934,HR,Female Normal,Sarah Brown,Jan 2015 - Present.,Jan 2011 - Jan 2015.
6,ice,,,,,,,75,10,2,1,31,7,1,,54,2,5,,No.,42,935,Software,Male Treat,James Smith,6 years,4 years